fid,lat,lon,Annual_WS,Annual_WD,ELEV
"175",37.515,127.059,3.11,275.59,"55"
"177",37.525,127.059,3.15,278.3,"55"
"175",37.515,127.059,3.11,275.59,"59"
"177",37.525,127.059,3.15,278.3,"59"
"175",37.515,127.059,3.11,275.59,"50"
"177",37.525,127.059,3.15,278.3,"50"
"175",37.515,127.059,3.11,275.59,"28"
"177",37.525,127.059,3.15,278.3,"28"
"175",37.515,127.059,3.11,275.59,"21"
"177",37.525,127.059,3.15,278.3,"21"
"221",37.515,127.071,3.14,275.24,"8"
"234",37.525,127.071,3.17,278.46,"8"
"175",37.515,127.059,3.11,275.59,"8"
"177",37.525,127.059,3.15,278.3,"8"
"221",37.515,127.071,3.14,275.24,"7"
"234",37.525,127.071,3.17,278.46,"7"
"221",37.515,127.071,3.14,275.24,"8"
"234",37.525,127.071,3.17,278.46,"8"
"221",37.515,127.071,3.14,275.24,"6"
"234",37.525,127.071,3.17,278.46,"6"
"221",37.515,127.071,3.14,275.24,"5"
"234",37.525,127.071,3.17,278.46,"5"
"223",37.515,127.094,3.13,271.05,"5"
"236",37.524,127.094,3.14,275.99,"5"
"223",37.515,127.094,3.13,271.05,"8"
"236",37.524,127.094,3.14,275.99,"8"
"223",37.515,127.094,3.13,271.05,"12"
"236",37.524,127.094,3.14,275.99,"12"
"223",37.515,127.094,3.13,271.05,"14"
"236",37.524,127.094,3.14,275.99,"14"
"223",37.515,127.094,3.13,271.05,"18"
"236",37.524,127.094,3.14,275.99,"18"
"223",37.515,127.094,3.13,271.05,"17"
"236",37.524,127.094,3.14,275.99,"17"
"233",37.515,127.106,3.09,267.73,"14"
"237",37.524,127.106,3.12,274.16,"14"
"233",37.515,127.106,3.09,267.73,"14"
"237",37.524,127.106,3.12,274.16,"14"
"260",37.515,127.117,3.02,265.05,"14"
"242",37.524,127.118,3.05,271.62,"14"
"260",37.515,127.117,3.02,265.05,"14"
"242",37.524,127.118,3.05,271.62,"14"
"260",37.515,127.117,3.02,265.05,"11"
"242",37.524,127.118,3.05,271.62,"11"
"260",37.515,127.117,3.02,265.05,"12"
"242",37.524,127.118,3.05,271.62,"12"
"260",37.515,127.117,3.02,265.05,"20"
"242",37.524,127.118,3.05,271.62,"20"
"260",37.515,127.117,3.02,265.05,"34"
"242",37.524,127.118,3.05,271.62,"34"
"242",37.524,127.118,3.05,271.62,"32"
"242",37.524,127.118,3.05,271.62,"29"
"242",37.524,127.118,3.05,271.62,"28"
"261",37.515,127.129,2.94,263.45,"28"
"242",37.524,127.118,3.05,271.62,"18"
"261",37.515,127.129,2.94,263.45,"18"
"263",37.524,127.129,2.96,269.45,"18"
"261",37.515,127.129,2.94,263.45,"20"
"263",37.524,127.129,2.96,269.45,"20"
"261",37.515,127.129,2.94,263.45,"21"
"263",37.524,127.129,2.96,269.45,"21"
"261",37.515,127.129,2.94,263.45,"15"
"263",37.524,127.129,2.96,269.45,"15"
"261",37.515,127.129,2.94,263.45,"17"
"263",37.524,127.129,2.96,269.45,"17"
"261",37.515,127.129,2.94,263.45,"21"
"263",37.524,127.129,2.96,269.45,"21"
"261",37.515,127.129,2.94,263.45,"28"
"263",37.524,127.129,2.96,269.45,"28"
"261",37.515,127.129,2.94,263.45,"33"
"263",37.524,127.129,2.96,269.45,"33"
"262",37.515,127.141,2.87,260.94,"33"
"264",37.524,127.141,2.86,266.7,"33"
"262",37.515,127.141,2.87,260.94,"26"
"264",37.524,127.141,2.86,266.7,"26"
"262",37.515,127.141,2.87,260.94,"27"
"264",37.524,127.141,2.86,266.7,"27"
"262",37.515,127.141,2.87,260.94,"30"
"264",37.524,127.141,2.86,266.7,"30"
"262",37.515,127.141,2.87,260.94,"38"
"264",37.524,127.141,2.86,266.7,"38"
"262",37.515,127.141,2.87,260.94,"44"
"264",37.524,127.141,2.86,266.7,"44"
"262",37.515,127.141,2.87,260.94,"43"
"264",37.524,127.141,2.86,266.7,"43"
"262",37.515,127.141,2.87,260.94,"31"
"264",37.524,127.141,2.86,266.7,"31"
"262",37.515,127.141,2.87,260.94,"34"
"264",37.524,127.141,2.86,266.7,"34"
"262",37.515,127.141,2.87,260.94,"31"
"264",37.524,127.141,2.86,266.7,"31"
"264",37.524,127.141,2.86,266.7,"36"
"516",37.518,126.827,3.59,276.76,"108"
"516",37.518,126.827,3.59,276.76,"112"
"516",37.518,126.827,3.59,276.76,"98"
"516",37.518,126.827,3.59,276.76,"75"
"516",37.518,126.827,3.59,276.76,"52"
"516",37.518,126.827,3.59,276.76,"40"
"516",37.518,126.827,3.59,276.76,"38"
"516",37.518,126.827,3.59,276.76,"37"
"517",37.517,126.838,3.53,278.94,"37"
"517",37.517,126.838,3.53,278.94,"36"
"517",37.517,126.838,3.53,278.94,"34"
"517",37.517,126.838,3.53,278.94,"24"
"517",37.517,126.838,3.53,278.94,"21"
"517",37.517,126.838,3.53,278.94,"16"
"517",37.517,126.838,3.53,278.94,"15"
"517",37.517,126.838,3.53,278.94,"24"
"518",37.517,126.85,3.4,282.22,"24"
"518",37.517,126.85,3.4,282.22,"26"
"518",37.517,126.85,3.4,282.22,"28"
"518",37.517,126.85,3.4,282.22,"34"
"518",37.517,126.85,3.4,282.22,"41"
"518",37.517,126.85,3.4,282.22,"21"
"518",37.517,126.85,3.4,282.22,"16"
"2",37.517,126.885,3.45,287.77,"9"
"2",37.517,126.885,3.45,287.77,"11"
"2",37.517,126.885,3.45,287.77,"10"
"2",37.517,126.885,3.45,287.77,"11"
"87",37.517,126.896,3.43,287.09,"11"
"74",37.517,126.908,3.39,286.92,"11"
"74",37.517,126.908,3.39,286.92,"14"
"76",37.517,126.92,3.37,285.95,"14"
"76",37.517,126.92,3.37,285.95,"9"
"76",37.517,126.92,3.37,285.95,"7"
"76",37.517,126.92,3.37,285.95,"4"
"76",37.517,126.92,3.37,285.95,"5"
"76",37.517,126.92,3.37,285.95,"9"
"78",37.517,126.943,3.33,279.8,"15"
"78",37.517,126.943,3.33,279.8,"14"
"78",37.517,126.943,3.33,279.8,"8"
"123",37.516,126.954,3.35,277.15,"5"
"123",37.516,126.954,3.35,277.15,"4"
"565",37.516,126.966,3.4,280.61,"4"
"565",37.516,126.966,3.4,280.61,"5"
"565",37.516,126.966,3.4,280.61,"7"
"565",37.516,126.966,3.4,280.61,"9"
"565",37.516,126.966,3.4,280.61,"10"
"565",37.516,126.966,3.4,280.61,"11"
"565",37.516,126.966,3.4,280.61,"14"
"565",37.516,126.966,3.4,280.61,"15"
"190",37.516,126.989,3.41,289.69,"16"
"190",37.516,126.989,3.41,289.69,"12"
"191",37.516,127.001,3.37,288.86,"6"
"190",37.516,126.989,3.41,289.69,"6"
"192",37.516,127.013,3.3,286.15,"5"
"191",37.516,127.001,3.37,288.86,"5"
"192",37.516,127.013,3.3,286.15,"9"
"192",37.516,127.013,3.3,286.15,"11"
"192",37.516,127.013,3.3,286.15,"13"
"192",37.516,127.013,3.3,286.15,"14"
"192",37.516,127.013,3.3,286.15,"15"
"192",37.516,127.013,3.3,286.15,"19"
"192",37.516,127.013,3.3,286.15,"22"
"193",37.516,127.024,3.22,283.26,"22"
"193",37.516,127.024,3.22,283.26,"20"
"193",37.516,127.024,3.22,283.26,"18"
"193",37.516,127.024,3.22,283.26,"21"
"193",37.516,127.024,3.22,283.26,"28"
"193",37.516,127.024,3.22,283.26,"32"
"193",37.516,127.024,3.22,283.26,"35"
"193",37.516,127.024,3.22,283.26,"34"
"193",37.516,127.024,3.22,283.26,"31"
"193",37.516,127.024,3.22,283.26,"33"
"215",37.516,127.036,3.17,280.37,"36"
"193",37.516,127.024,3.22,283.26,"36"
"215",37.516,127.036,3.17,280.37,"40"
"215",37.516,127.036,3.17,280.37,"44"
"215",37.516,127.036,3.17,280.37,"46"
"215",37.516,127.036,3.17,280.37,"43"
"215",37.516,127.036,3.17,280.37,"37"
"215",37.516,127.036,3.17,280.37,"33"
"215",37.516,127.036,3.17,280.37,"39"
"215",37.516,127.036,3.17,280.37,"50"
"215",37.516,127.036,3.17,280.37,"53"
"215",37.516,127.036,3.17,280.37,"52"
"174",37.516,127.048,3.14,277.22,"53"
"215",37.516,127.036,3.17,280.37,"53"
"174",37.516,127.048,3.14,277.22,"45"
"174",37.516,127.048,3.14,277.22,"37"
"174",37.516,127.048,3.14,277.22,"30"
"174",37.516,127.048,3.14,277.22,"28"
"174",37.516,127.048,3.14,277.22,"30"
"174",37.516,127.048,3.14,277.22,"34"
"174",37.516,127.048,3.14,277.22,"38"
"175",37.515,127.059,3.11,275.59,"41"
"175",37.515,127.059,3.11,275.59,"43"
"175",37.515,127.059,3.11,275.59,"50"
"175",37.515,127.059,3.11,275.59,"47"
"175",37.515,127.059,3.11,275.59,"40"
"175",37.515,127.059,3.11,275.59,"34"
"221",37.515,127.071,3.14,275.24,"11"
"175",37.515,127.059,3.11,275.59,"11"
"221",37.515,127.071,3.14,275.24,"13"
"221",37.515,127.071,3.14,275.24,"20"
"221",37.515,127.071,3.14,275.24,"14"
"221",37.515,127.071,3.14,275.24,"12"
"221",37.515,127.071,3.14,275.24,"10"
"221",37.515,127.071,3.14,275.24,"5"
"222",37.515,127.082,3.14,273.7,"5"
"235",37.524,127.083,3.16,277.29,"5"
"223",37.515,127.094,3.13,271.05,"6"
"222",37.515,127.082,3.14,273.7,"6"
"235",37.524,127.083,3.16,277.29,"6"
"223",37.515,127.094,3.13,271.05,"9"
"223",37.515,127.094,3.13,271.05,"11"
"223",37.515,127.094,3.13,271.05,"14"
"223",37.515,127.094,3.13,271.05,"17"
"223",37.515,127.094,3.13,271.05,"18"
"233",37.515,127.106,3.09,267.73,"14"
"237",37.524,127.106,3.12,274.16,"14"
"233",37.515,127.106,3.09,267.73,"14"
"260",37.515,127.117,3.02,265.05,"17"
"260",37.515,127.117,3.02,265.05,"14"
"260",37.515,127.117,3.02,265.05,"11"
"260",37.515,127.117,3.02,265.05,"16"
"260",37.515,127.117,3.02,265.05,"25"
"242",37.524,127.118,3.05,271.62,"25"
"260",37.515,127.117,3.02,265.05,"27"
"242",37.524,127.118,3.05,271.62,"27"
"260",37.515,127.117,3.02,265.05,"26"
"242",37.524,127.118,3.05,271.62,"26"
"260",37.515,127.117,3.02,265.05,"30"
"242",37.524,127.118,3.05,271.62,"30"
"260",37.515,127.117,3.02,265.05,"22"
"242",37.524,127.118,3.05,271.62,"22"
"261",37.515,127.129,2.94,263.45,"22"
"261",37.515,127.129,2.94,263.45,"17"
"261",37.515,127.129,2.94,263.45,"22"
"261",37.515,127.129,2.94,263.45,"36"
"261",37.515,127.129,2.94,263.45,"33"
"261",37.515,127.129,2.94,263.45,"16"
"261",37.515,127.129,2.94,263.45,"16"
"261",37.515,127.129,2.94,263.45,"17"
"261",37.515,127.129,2.94,263.45,"22"
"261",37.515,127.129,2.94,263.45,"24"
"261",37.515,127.129,2.94,263.45,"36"
"262",37.515,127.141,2.87,260.94,"36"
"262",37.515,127.141,2.87,260.94,"31"
"262",37.515,127.141,2.87,260.94,"28"
"262",37.515,127.141,2.87,260.94,"32"
"262",37.515,127.141,2.87,260.94,"42"
"262",37.515,127.141,2.87,260.94,"40"
"262",37.515,127.141,2.87,260.94,"29"
"262",37.515,127.141,2.87,260.94,"28"
"262",37.515,127.141,2.87,260.94,"29"
"262",37.515,127.141,2.87,260.94,"32"
"516",37.518,126.827,3.59,276.76,"98"
"516",37.518,126.827,3.59,276.76,"92"
"516",37.518,126.827,3.59,276.76,"104"
"516",37.518,126.827,3.59,276.76,"86"
"516",37.518,126.827,3.59,276.76,"69"
"516",37.518,126.827,3.59,276.76,"60"
"516",37.518,126.827,3.59,276.76,"41"
"516",37.518,126.827,3.59,276.76,"37"
"516",37.518,126.827,3.59,276.76,"38"
"517",37.517,126.838,3.53,278.94,"38"
"517",37.517,126.838,3.53,278.94,"37"
"517",37.517,126.838,3.53,278.94,"36"
"517",37.517,126.838,3.53,278.94,"33"
"517",37.517,126.838,3.53,278.94,"28"
"517",37.517,126.838,3.53,278.94,"23"
"517",37.517,126.838,3.53,278.94,"23"
"518",37.517,126.85,3.4,282.22,"23"
"518",37.517,126.85,3.4,282.22,"27"
"518",37.517,126.85,3.4,282.22,"31"
"518",37.517,126.85,3.4,282.22,"35"
"518",37.517,126.85,3.4,282.22,"45"
"518",37.517,126.85,3.4,282.22,"34"
"518",37.517,126.85,3.4,282.22,"24"
"518",37.517,126.85,3.4,282.22,"19"
"518",37.517,126.85,3.4,282.22,"12"
"519",37.517,126.862,3.47,286.48,"10"
"518",37.517,126.85,3.4,282.22,"10"
"520",37.517,126.873,3.47,288.03,"7"
"520",37.517,126.873,3.47,288.03,"9"
"520",37.517,126.873,3.47,288.03,"9"
"2",37.517,126.885,3.45,287.77,"9"
"87",37.517,126.896,3.43,287.09,"12"
"74",37.517,126.908,3.39,286.92,"12"
"74",37.517,126.908,3.39,286.92,"10"
"76",37.517,126.92,3.37,285.95,"10"
"76",37.517,126.92,3.37,285.95,"13"
"76",37.517,126.92,3.37,285.95,"14"
"76",37.517,126.92,3.37,285.95,"11"
"76",37.517,126.92,3.37,285.95,"9"
"76",37.517,126.92,3.37,285.95,"6"
"76",37.517,126.92,3.37,285.95,"5"
"76",37.517,126.92,3.37,285.95,"6"
"76",37.517,126.92,3.37,285.95,"10"
"76",37.517,126.92,3.37,285.95,"15"
"77",37.517,126.931,3.34,283.81,"15"
"77",37.517,126.931,3.34,283.81,"15"
"77",37.517,126.931,3.34,283.81,"14"
"78",37.517,126.943,3.33,279.8,"14"
"78",37.517,126.943,3.33,279.8,"15"
"78",37.517,126.943,3.33,279.8,"14"
"78",37.517,126.943,3.33,279.8,"11"
"78",37.517,126.943,3.33,279.8,"5"
"78",37.517,126.943,3.33,279.8,"4"
"123",37.516,126.954,3.35,277.15,"5"
"123",37.516,126.954,3.35,277.15,"8"
"123",37.516,126.954,3.35,277.15,"13"
"123",37.516,126.954,3.35,277.15,"14"
"123",37.516,126.954,3.35,277.15,"10"
"123",37.516,126.954,3.35,277.15,"4"
"565",37.516,126.966,3.4,280.61,"4"
"565",37.516,126.966,3.4,280.61,"6"
"565",37.516,126.966,3.4,280.61,"8"
"565",37.516,126.966,3.4,280.61,"11"
"565",37.516,126.966,3.4,280.61,"15"
"565",37.516,126.966,3.4,280.61,"14"
"190",37.516,126.989,3.41,289.69,"15"
"562",37.525,126.978,3.38,292.16,"15"
"564",37.526,126.966,3.43,288.95,"15"
"565",37.516,126.966,3.4,280.61,"15"
"566",37.516,126.978,3.4,286.87,"15"
"570",37.525,126.99,3.35,295.13,"15"
"190",37.516,126.989,3.41,289.69,"16"
"190",37.516,126.989,3.41,289.69,"11"
"190",37.516,126.989,3.41,289.69,"5"
"191",37.516,127.001,3.37,288.86,"4"
"192",37.516,127.013,3.3,286.15,"8"
"191",37.516,127.001,3.37,288.86,"8"
"192",37.516,127.013,3.3,286.15,"10"
"192",37.516,127.013,3.3,286.15,"13"
"192",37.516,127.013,3.3,286.15,"13"
"192",37.516,127.013,3.3,286.15,"16"
"192",37.516,127.013,3.3,286.15,"17"
"192",37.516,127.013,3.3,286.15,"21"
"193",37.516,127.024,3.22,283.26,"21"
"193",37.516,127.024,3.22,283.26,"22"
"193",37.516,127.024,3.22,283.26,"20"
"193",37.516,127.024,3.22,283.26,"22"
"193",37.516,127.024,3.22,283.26,"29"
"193",37.516,127.024,3.22,283.26,"36"
"193",37.516,127.024,3.22,283.26,"41"
"193",37.516,127.024,3.22,283.26,"35"
"193",37.516,127.024,3.22,283.26,"33"
"215",37.516,127.036,3.17,280.37,"40"
"193",37.516,127.024,3.22,283.26,"40"
"215",37.516,127.036,3.17,280.37,"44"
"215",37.516,127.036,3.17,280.37,"49"
"215",37.516,127.036,3.17,280.37,"46"
"215",37.516,127.036,3.17,280.37,"39"
"215",37.516,127.036,3.17,280.37,"35"
"215",37.516,127.036,3.17,280.37,"41"
"215",37.516,127.036,3.17,280.37,"52"
"215",37.516,127.036,3.17,280.37,"55"
"215",37.516,127.036,3.17,280.37,"54"
"174",37.516,127.048,3.14,277.22,"51"
"215",37.516,127.036,3.17,280.37,"51"
"174",37.516,127.048,3.14,277.22,"43"
"174",37.516,127.048,3.14,277.22,"33"
"174",37.516,127.048,3.14,277.22,"32"
"174",37.516,127.048,3.14,277.22,"33"
"174",37.516,127.048,3.14,277.22,"34"
"174",37.516,127.048,3.14,277.22,"36"
"174",37.516,127.048,3.14,277.22,"39"
"174",37.516,127.048,3.14,277.22,"40"
"174",37.516,127.048,3.14,277.22,"39"
"174",37.516,127.048,3.14,277.22,"37"
"175",37.515,127.059,3.11,275.59,"37"
"175",37.515,127.059,3.11,275.59,"44"
"175",37.515,127.059,3.11,275.59,"53"
"175",37.515,127.059,3.11,275.59,"50"
"175",37.515,127.059,3.11,275.59,"46"
"175",37.515,127.059,3.11,275.59,"43"
"175",37.515,127.059,3.11,275.59,"33"
"175",37.515,127.059,3.11,275.59,"27"
"175",37.515,127.059,3.11,275.59,"22"
"221",37.515,127.071,3.14,275.24,"19"
"175",37.515,127.059,3.11,275.59,"19"
"221",37.515,127.071,3.14,275.24,"8"
"221",37.515,127.071,3.14,275.24,"11"
"221",37.515,127.071,3.14,275.24,"21"
"221",37.515,127.071,3.14,275.24,"22"
"221",37.515,127.071,3.14,275.24,"21"
"221",37.515,127.071,3.14,275.24,"18"
"221",37.515,127.071,3.14,275.24,"14"
"221",37.515,127.071,3.14,275.24,"13"
"221",37.515,127.071,3.14,275.24,"12"
"222",37.515,127.082,3.14,273.7,"12"
"222",37.515,127.082,3.14,273.7,"11"
"222",37.515,127.082,3.14,273.7,"9"
"222",37.515,127.082,3.14,273.7,"8"
"222",37.515,127.082,3.14,273.7,"7"
"222",37.515,127.082,3.14,273.7,"9"
"222",37.515,127.082,3.14,273.7,"10"
"222",37.515,127.082,3.14,273.7,"11"
"222",37.515,127.082,3.14,273.7,"12"
"223",37.515,127.094,3.13,271.05,"13"
"222",37.515,127.082,3.14,273.7,"13"
"223",37.515,127.094,3.13,271.05,"15"
"223",37.515,127.094,3.13,271.05,"20"
"223",37.515,127.094,3.13,271.05,"18"
"223",37.515,127.094,3.13,271.05,"17"
"236",37.524,127.094,3.14,275.99,"17"
"223",37.515,127.094,3.13,271.05,"21"
"260",37.515,127.117,3.02,265.05,"14"
"260",37.515,127.117,3.02,265.05,"15"
"260",37.515,127.117,3.02,265.05,"17"
"260",37.515,127.117,3.02,265.05,"28"
"260",37.515,127.117,3.02,265.05,"23"
"260",37.515,127.117,3.02,265.05,"20"
"261",37.515,127.129,2.94,263.45,"20"
"261",37.515,127.129,2.94,263.45,"19"
"261",37.515,127.129,2.94,263.45,"20"
"261",37.515,127.129,2.94,263.45,"18"
"261",37.515,127.129,2.94,263.45,"15"
"261",37.515,127.129,2.94,263.45,"26"
"261",37.515,127.129,2.94,263.45,"35"
"261",37.515,127.129,2.94,263.45,"33"
"262",37.515,127.141,2.87,260.94,"33"
"262",37.515,127.141,2.87,260.94,"30"
"262",37.515,127.141,2.87,260.94,"33"
"262",37.515,127.141,2.87,260.94,"44"
"262",37.515,127.141,2.87,260.94,"35"
"262",37.515,127.141,2.87,260.94,"30"
"262",37.515,127.141,2.87,260.94,"37"
"262",37.515,127.141,2.87,260.94,"31"
"262",37.515,127.141,2.87,260.94,"26"
"262",37.515,127.141,2.87,260.94,"27"
"262",37.515,127.141,2.87,260.94,"30"
"516",37.518,126.827,3.59,276.76,"108"
"516",37.518,126.827,3.59,276.76,"91"
"516",37.518,126.827,3.59,276.76,"78"
"516",37.518,126.827,3.59,276.76,"84"
"516",37.518,126.827,3.59,276.76,"67"
"516",37.518,126.827,3.59,276.76,"57"
"516",37.518,126.827,3.59,276.76,"39"
"517",37.517,126.838,3.53,278.94,"32"
"517",37.517,126.838,3.53,278.94,"15"
"517",37.517,126.838,3.53,278.94,"16"
"517",37.517,126.838,3.53,278.94,"17"
"517",37.517,126.838,3.53,278.94,"20"
"518",37.517,126.85,3.4,282.22,"20"
"518",37.517,126.85,3.4,282.22,"24"
"518",37.517,126.85,3.4,282.22,"42"
"518",37.517,126.85,3.4,282.22,"28"
"518",37.517,126.85,3.4,282.22,"20"
"518",37.517,126.85,3.4,282.22,"16"
"518",37.517,126.85,3.4,282.22,"14"
"519",37.517,126.862,3.47,286.48,"11"
"518",37.517,126.85,3.4,282.22,"11"
"520",37.517,126.873,3.47,288.03,"8"
"87",37.517,126.896,3.43,287.09,"12"
"74",37.517,126.908,3.39,286.92,"12"
"76",37.517,126.92,3.37,285.95,"12"
"76",37.517,126.92,3.37,285.95,"16"
"76",37.517,126.92,3.37,285.95,"19"
"76",37.517,126.92,3.37,285.95,"13"
"76",37.517,126.92,3.37,285.95,"9"
"76",37.517,126.92,3.37,285.95,"7"
"76",37.517,126.92,3.37,285.95,"5"
"76",37.517,126.92,3.37,285.95,"6"
"76",37.517,126.92,3.37,285.95,"7"
"76",37.517,126.92,3.37,285.95,"11"
"77",37.517,126.931,3.34,283.81,"14"
"76",37.517,126.92,3.37,285.95,"13"
"79",37.526,126.92,3.44,291.18,"13"
"83",37.535,126.92,3.54,298.23,"13"
"77",37.517,126.931,3.34,283.81,"13"
"80",37.526,126.931,3.45,290.72,"13"
"78",37.517,126.943,3.33,279.8,"13"
"81",37.526,126.943,3.46,289.59,"13"
"77",37.517,126.931,3.34,283.81,"14"
"77",37.517,126.931,3.34,283.81,"15"
"77",37.517,126.931,3.34,283.81,"14"
"78",37.517,126.943,3.33,279.8,"14"
"78",37.517,126.943,3.33,279.8,"12"
"78",37.517,126.943,3.33,279.8,"10"
"78",37.517,126.943,3.33,279.8,"8"
"78",37.517,126.943,3.33,279.8,"9"
"78",37.517,126.943,3.33,279.8,"13"
"78",37.517,126.943,3.33,279.8,"15"
"78",37.517,126.943,3.33,279.8,"13"
"78",37.517,126.943,3.33,279.8,"7"
"78",37.517,126.943,3.33,279.8,"4"
"123",37.516,126.954,3.35,277.15,"5"
"123",37.516,126.954,3.35,277.15,"10"
"123",37.516,126.954,3.35,277.15,"17"
"123",37.516,126.954,3.35,277.15,"15"
"123",37.516,126.954,3.35,277.15,"12"
"565",37.516,126.966,3.4,280.61,"12"
"565",37.516,126.966,3.4,280.61,"5"
"565",37.516,126.966,3.4,280.61,"5"
"565",37.516,126.966,3.4,280.61,"8"
"565",37.516,126.966,3.4,280.61,"10"
"565",37.516,126.966,3.4,280.61,"12"
"566",37.516,126.978,3.4,286.87,"16"
"190",37.516,126.989,3.41,289.69,"16"
"566",37.516,126.978,3.4,286.87,"16"
"190",37.516,126.989,3.41,289.69,"10"
"190",37.516,126.989,3.41,289.69,"7"
"190",37.516,126.989,3.41,289.69,"4"
"191",37.516,127.001,3.37,288.86,"6"
"191",37.516,127.001,3.37,288.86,"7"
"192",37.516,127.013,3.3,286.15,"11"
"191",37.516,127.001,3.37,288.86,"11"
"192",37.516,127.013,3.3,286.15,"15"
"192",37.516,127.013,3.3,286.15,"16"
"192",37.516,127.013,3.3,286.15,"22"
"193",37.516,127.024,3.22,283.26,"22"
"193",37.516,127.024,3.22,283.26,"24"
"193",37.516,127.024,3.22,283.26,"25"
"193",37.516,127.024,3.22,283.26,"28"
"193",37.516,127.024,3.22,283.26,"34"
"193",37.516,127.024,3.22,283.26,"39"
"193",37.516,127.024,3.22,283.26,"41"
"193",37.516,127.024,3.22,283.26,"46"
"193",37.516,127.024,3.22,283.26,"45"
"193",37.516,127.024,3.22,283.26,"40"
"193",37.516,127.024,3.22,283.26,"36"
"215",37.516,127.036,3.17,280.37,"39"
"193",37.516,127.024,3.22,283.26,"39"
"215",37.516,127.036,3.17,280.37,"50"
"215",37.516,127.036,3.17,280.37,"47"
"215",37.516,127.036,3.17,280.37,"43"
"215",37.516,127.036,3.17,280.37,"47"
"215",37.516,127.036,3.17,280.37,"53"
"215",37.516,127.036,3.17,280.37,"56"
"174",37.516,127.048,3.14,277.22,"49"
"215",37.516,127.036,3.17,280.37,"49"
"174",37.516,127.048,3.14,277.22,"42"
"174",37.516,127.048,3.14,277.22,"40"
"174",37.516,127.048,3.14,277.22,"38"
"174",37.516,127.048,3.14,277.22,"40"
"174",37.516,127.048,3.14,277.22,"42"
"174",37.516,127.048,3.14,277.22,"43"
"174",37.516,127.048,3.14,277.22,"45"
"174",37.516,127.048,3.14,277.22,"51"
"175",37.515,127.059,3.11,275.59,"51"
"175",37.515,127.059,3.11,275.59,"58"
"175",37.515,127.059,3.11,275.59,"60"
"175",37.515,127.059,3.11,275.59,"52"
"175",37.515,127.059,3.11,275.59,"40"
"175",37.515,127.059,3.11,275.59,"36"
"175",37.515,127.059,3.11,275.59,"32"
"175",37.515,127.059,3.11,275.59,"24"
"175",37.515,127.059,3.11,275.59,"21"
"221",37.515,127.071,3.14,275.24,"11"
"221",37.515,127.071,3.14,275.24,"6"
"221",37.515,127.071,3.14,275.24,"19"
"221",37.515,127.071,3.14,275.24,"17"
"221",37.515,127.071,3.14,275.24,"18"
"221",37.515,127.071,3.14,275.24,"20"
"221",37.515,127.071,3.14,275.24,"19"
"221",37.515,127.071,3.14,275.24,"16"
"222",37.515,127.082,3.14,273.7,"16"
"222",37.515,127.082,3.14,273.7,"13"
"222",37.515,127.082,3.14,273.7,"12"
"222",37.515,127.082,3.14,273.7,"13"
"222",37.515,127.082,3.14,273.7,"14"
"223",37.515,127.094,3.13,271.05,"18"
"222",37.515,127.082,3.14,273.7,"18"
"223",37.515,127.094,3.13,271.05,"20"
"223",37.515,127.094,3.13,271.05,"21"
"223",37.515,127.094,3.13,271.05,"17"
"260",37.515,127.117,3.02,265.05,"18"
"260",37.515,127.117,3.02,265.05,"12"
"260",37.515,127.117,3.02,265.05,"15"
"260",37.515,127.117,3.02,265.05,"26"
"260",37.515,127.117,3.02,265.05,"25"
"260",37.515,127.117,3.02,265.05,"22"
"261",37.515,127.129,2.94,263.45,"18"
